Id,TARGET
52577,medium
69606,low
112852,low
88812,low
4810,low
96325,low
98549,low
119845,low
66844,low
17578,low
73307,high
43703,medium
61892,low
86602,low
68156,low
8317,medium
99465,low
54421,low
82407,medium
105193,low
109999,medium
29191,low
13500,low
85389,low
61099,medium
48162,low
105567,low
63652,low
40734,low
83484,medium
1512,low
116912,low
15842,low
24475,medium
1799,low
85395,low
4033,low
104663,low
9149,low
33384,low
48891,low
13853,low
11146,low
13352,low
113198,low
923,low
88584,low
37479,low
118487,medium
4527,low
88725,low
92066,medium
109468,low
122750,low
95529,low
8303,low
34988,low
13958,low
66998,low
111499,low
63775,low
91474,low
89135,low
45621,low
17173,low
45764,low
53293,high
18372,low
64455,low
17192,low
78763,low
72805,medium
96905,low
33142,medium
8830,low
28418,low
79794,low
5715,low
81830,low
85540,low
105772,low
847,low
102794,low
121302,low
123013,low
61749,low
29000,low
105996,low
66826,low
44318,low
95340,low
31786,low
75550,low
19468,low
111746,low
54924,low
112723,medium
60848,low
86984,low
12496,low
80251,low
59297,low
37568,low
102057,low
49314,low
105645,low
47582,low
62367,low
70861,low
74934,low
82966,medium
64607,medium
116662,low
63565,low
86007,low
2075,low
45846,low
53625,low
69154,low
10655,low
80293,low
64630,high
69849,medium
113408,medium
26352,low
37065,low
28055,low
25111,low
102539,medium
123813,low
74083,medium
38624,low
79952,low
60684,low
113699,high
30246,low
11636,medium
56128,low
81794,low
111833,low
23514,low
83214,low
65745,low
96572,medium
89534,low
63443,medium
38600,low
99589,low
103193,low
97925,low
68487,low
33245,low
72004,low
72751,low
114407,low
14268,low
54589,low
90666,low
15795,low
29040,high
121921,medium
32415,low
54688,low
87099,medium
123788,low
56414,low
28591,low
11470,low
6460,low
36740,low
25465,low
105832,low
78464,medium
6144,low
12759,low
71430,medium
5274,low
97941,medium
92003,low
25482,low
84617,low
42677,low
48791,low
79500,low
110837,low
30842,medium
91249,low
18650,low
120776,low
103654,low
104107,low
106846,low
76709,low
91154,low
56698,low
58798,medium
1170,low
75348,low
77198,low
5100,low
78976,low
66637,low
480,low
116287,medium
35448,low
100181,medium
28682,low
81676,low
86130,low
85850,low
64100,low
54582,low
78321,low
46594,low
12125,low
89086,low
43144,low
36309,low
85186,low
25987,low
83934,high
66185,low
88339,low
110081,low
66591,low
50659,low
109040,low
101992,low
111117,low
87038,low
29843,low
95324,low
101188,low
34944,low
99860,low
54721,low
112449,low
74569,medium
99522,medium
102754,low
88979,low
112954,low
93324,low
47900,low
27861,low
74093,low
41601,medium
52900,low
64292,high
58727,low
36192,low
22551,medium
70074,low
33925,low
37271,high
93513,low
102293,low
22228,low
89930,low
122183,low
42096,low
4727,low
87274,low
22911,medium
79769,low
74625,low
84651,low
83084,low
107385,low
26605,low
98189,low
49089,low
29609,medium
38082,low
96510,low
116442,low
14972,low
109284,low
1053,low
79304,medium
64714,low
1710,low
88385,medium
10077,low
103744,low
115433,low
16540,low
56365,medium
83884,low
65271,medium
42436,low
66613,low
75021,medium
1357,low
52384,low
112378,low
10136,low
47730,low
20831,low
4607,high
24021,low
1554,low
25040,low
8046,low
115387,low
45823,medium
60570,low
91041,medium
31609,low
101862,low
37415,low
32568,low
13706,medium
75949,low
95059,low
100096,high
76580,medium
46464,low
80791,low
20381,low
48020,low
44984,low
96799,medium
77293,low
146,low
63714,low
79812,low
55464,low
63947,low
104411,low
115347,low
119328,low
104386,low
33021,low
81472,low
15843,low
11599,low
116395,medium
72126,medium
7764,low
92261,medium
62505,low
14628,low
89105,low
114069,low
40846,low
22602,low
15231,low
8811,medium
64470,low
10385,low
115715,low
60767,low
51367,low
69142,medium
34644,low
50784,low
70034,low
57678,low
115992,low
73933,low
63398,low
67885,low
76666,low
30268,low
101714,low
41683,low
82417,low
32236,high
41905,low
107127,medium
40728,low
74515,low
112767,low
109492,low
46701,low
37618,low
31265,low
107214,low
98152,low
94448,low
81756,low
39171,low
85233,low
52544,low
17629,low
111148,low
116322,low
104957,low
92757,low
71906,low
9031,low
67586,low
35470,low
122010,low
107508,low
41249,low
52294,low
38810,low
94903,medium
3285,low
67397,low
373,medium
119995,low
10418,low
120802,low
37572,low
14312,low
121917,low
83951,low
2019,high
97456,low
119775,low
105367,low
67448,low
32241,low
50735,low
43929,high
112656,low
45006,high
46953,low
88655,low
57839,high
10642,low
61139,low
13508,low
45521,low
54109,low
87069,low
91405,medium
97780,low
96185,low
69015,medium
83511,low
82092,low
71957,low
14653,high
73237,low
105830,low
118441,medium
14276,low
105963,low
33146,medium
86818,low
65301,low
53261,low
2204,low
1862,low
69220,low
107756,medium
96948,low
81583,medium
113120,low
61255,medium
70112,low
6073,low
69558,low
103208,low
111481,low
72712,low
10725,low
9988,low
42299,low
109163,low
84135,low
58725,low
92078,low
77036,low
62016,low
101617,low
26751,low
46278,high
122689,low
10727,low
55672,low
26248,low
26695,low
88494,low
108814,low
38172,low
23636,low
24699,low
2442,low
105680,low
72590,low
68218,medium
118276,medium
94423,low
73351,low
13070,low
65652,medium
92410,low
28370,low
76199,low
13270,low
29246,low
42021,medium
47030,low
123119,low
62725,medium
83210,low
18629,low
54979,low
98987,low
119156,low
94893,low
89153,medium
71963,low
120730,low
86968,high
100850,low
108172,medium
98423,high
95288,low
70341,low
38209,low
33914,medium
108624,medium
78511,medium
36753,low
58181,low
33450,low
67732,low
71959,medium
110790,low
49068,low
101764,low
78968,low
9662,low
90951,low
81764,low
12347,low
44575,low
13391,low
46649,low
67998,low
118903,low
43844,low
55269,low
113431,medium
6239,low
97044,medium
41449,low
93403,low
113867,low
28715,low
11364,low
91986,low
88909,low
81626,medium
8740,low
59172,low
36985,low
41389,low
110785,low
114238,medium
27891,low
48465,low
4852,low
120480,low
88108,medium
74758,low
59969,low
14576,medium
74143,medium
73735,high
108124,low
106779,low
43754,low
95535,medium
90878,medium
15477,low
68013,high
12815,medium
101005,low
48358,low
23895,low
31932,low
35239,low
26077,low
119624,low
49070,low
98758,medium
72526,low
53868,low
21930,low
42187,low
60855,low
100727,medium
24591,low
19041,low
116087,low
113217,low
41539,low
12762,low
73882,low
33796,low
6185,low
115103,low
90748,low
43439,low
37824,low
90492,medium
42009,low
72872,low
80716,low
18832,low
28441,low
69170,low
5423,low
38826,medium
67849,low
51725,low
28106,low
115761,medium
107979,low
98210,low
88246,low
86295,low
90638,low
29791,low
46773,low
18448,low
43451,low
41783,low
38225,low
37607,medium
68597,low
985,medium
116820,low
102306,low
64954,low
25917,medium
91793,low
38857,low
47122,medium
23513,low
15494,low
13225,low
65352,low
32645,low
69392,low
6976,medium
57050,medium
118802,low
34029,medium
9313,low
88361,low
15599,low
941,low
115178,low
104331,low
5633,low
109941,medium
119531,medium
91995,medium
108064,low
8442,medium
76357,low
107847,low
107509,low
97899,medium
113980,low
29656,low
105141,medium
101780,medium
46915,low
79109,low
6525,low
50502,low
121599,medium
73003,low
57339,low
61246,low
123543,low
14769,low
101154,medium
101467,low
52136,low
73103,low
120453,low
92085,low
64536,low
103507,low
33878,low
27321,low
52542,low
123590,low
113067,medium
62912,low
121812,low
27705,low
1021,low
68602,low
69725,low
57825,low
24100,low
7894,medium
66717,low
102338,low
97350,low
59820,low
105803,low
83993,low
79438,medium
66396,low
33098,low
75446,low
120641,low
33435,low
123616,medium
85998,low
21471,low
17202,medium
119183,medium
76637,medium
116323,medium
103929,low
108244,low
43587,low
19398,low
48156,low
119289,low
61476,low
65547,low
49142,low
2890,low
41757,medium
95599,high
93716,low
24568,low
83346,low
79220,low
109616,low
85421,low
8801,low
3529,low
79327,low
101196,medium
89201,low
7945,low
48170,low
88629,medium
61900,low
67211,low
100772,medium
122437,low
117581,low
44557,low
61082,low
92047,medium
60277,low
17901,low
38449,low
55976,low
94378,low
59570,low
73866,low
88342,medium
91807,low
32309,low
17579,medium
116715,low
13863,low
38654,low
19334,low
50821,medium
111755,low
65222,low
57920,low
117107,low
64554,low
61917,medium
45273,low
57009,medium
5455,low
56765,low
11721,medium
113691,low
51951,medium
8204,low
37278,low
81599,low
80867,low
45575,low
64774,low
117187,medium
93715,low
98721,medium
93622,low
111758,low
94697,high
104161,low
72987,low
78042,low
21183,low
117785,low
36548,low
31321,low
109344,low
10084,low
49211,low
98346,low
29374,low
105095,medium
97857,low
111377,low
110540,low
95887,low
114637,low
48042,low
45738,low
82854,low
22236,high
99096,low
62507,low
1571,low
25848,low
36379,low
96534,low
2815,low
12134,low
76657,low
26904,low
107892,low
29612,low
72911,low
98924,low
71543,low
74828,low
22699,low
105082,low
42638,low
45135,low
40363,low
102033,medium
6461,low
46209,medium
98682,low
100253,low
106010,low
80348,low
90860,low
29657,low
88756,low
26683,low
9729,low
55153,low
108762,low
86817,low
60755,low
56431,medium
25370,low
95281,low
27452,low
122199,low
112484,low
82038,low
106243,medium
49331,low
86048,low
88195,low
102832,low
94986,low
78704,low
27457,medium
58063,medium
3628,low
58444,low
58616,low
86175,low
53379,low
31907,low
87474,low
121120,low
96874,low
105144,low
19910,low
81257,low
76469,medium
119650,low
28662,medium
96089,low
36747,low
93669,medium
24899,low
648,medium
67067,medium
7192,low
107100,low
99665,low
105417,low
3512,low
87422,low
37795,low
109009,low
26589,low
5031,low
56423,low
93720,high
84128,low
61657,low
123861,low
112049,low
9563,low
89849,low
21011,medium
107256,low
88429,low
60406,low
56260,medium
749,low
15399,low
106618,low
6309,low
121966,low
52655,low
20625,low
111287,low
121026,low
33301,medium
115469,low
272,low
9255,low
47224,low
12699,medium
84942,medium
106838,low
123216,medium
89851,medium
111945,low
87037,low
82681,low
42085,low
55017,low
105699,low
53250,low
15563,medium
33082,low
15561,low
43125,low
20196,low
43363,low
37349,low
65672,high
123081,low
8082,low
27030,medium
61941,low
114964,medium
6231,low
116326,low
78218,medium
46115,medium
20356,low
43496,medium
24009,low
24335,low
34224,low
103526,medium
81605,high
123275,medium
36501,low
122159,medium
23822,low
21440,low
60068,low
186,low
100797,low
51577,low
64486,low
18504,low
73120,low
43373,low
9736,medium
101350,low
56115,low
40751,medium
17959,medium
22466,medium
91654,medium
88564,low
50905,low
86420,low
29501,low
93553,low
92596,low
66822,low
49647,low
62972,low
79687,low
56161,medium
76624,low
47322,low
40001,low
18328,low
7800,medium
19116,low
29971,low
32712,medium
14800,low
79539,low
112171,low
108232,low
79147,low
116001,low
16855,medium
80600,low
119313,medium
7689,low
47819,low
52337,low
46179,low
116054,low
92553,low
93788,low
49982,low
116139,low
44824,high
88544,low
5334,low
57334,medium
47676,medium
81705,low
93501,low
58460,low
109021,medium
41109,low
111906,medium
1305,low
116619,low
9912,low
98645,low
20571,low
76838,low
49683,medium
56869,low
4583,low
51133,low
58669,low
80785,low
17886,low
19615,low
112726,high
122207,low
58452,low
65164,low
73639,medium
12833,low
33620,low
2768,low
76166,low
84587,low
79587,low
79985,low
81648,low
59070,low
43037,low
46836,low
60591,medium
18921,low
97523,low
66166,low
38118,low
62382,low
26934,low
75803,low
97073,medium
39466,low
60523,low
80689,low
62420,low
8823,low
77802,low
89417,low
30470,low
50624,low
77868,low
90972,low
65376,low
63644,low
27812,low
2201,low
35941,low
119761,low
14185,low
5969,medium
121611,low
75661,low
12032,low
48523,low
88865,low
111875,low
113395,low
92612,medium
76161,low
121854,low
94023,low
15481,low
8200,low
78603,medium
1746,low
51936,low
119003,low
573,low
16929,low
62742,low
97959,low
17481,low
47014,low
96246,low
70757,low
92620,low
117186,low
92631,low
28814,low
117873,low
44093,low
64682,low
107542,low
111020,medium
103078,low
964,medium
94076,high
12931,low
118298,low
120837,low
96659,low
62831,low
29459,low
72224,low
68987,high
33916,low
103242,low
89271,low
57183,low
102390,low
52097,low
115657,medium
107193,low
20897,low
8347,low
8327,low
103692,medium
63235,low
28124,medium
108652,low
79766,low
103248,medium
65329,medium
119370,low
66388,low
63460,low
115939,low
94839,low
33760,low
114518,low
80618,low
119931,low
49859,medium
121142,low
31732,low
62245,low
21806,high
59445,low
91861,medium
91919,low
13963,low
122294,low
45386,medium
42786,low
14956,low
121459,low
45907,low
44465,medium
16548,low
123487,low
123825,low
31422,medium
107293,low
7119,low
37704,low
78850,low
59729,medium
18219,low
98425,low
11370,low
99921,low
5078,low
10867,low
118433,low
36694,low
4380,low
74470,low
116057,low
14718,low
41357,low
65012,low
39829,low
66804,low
74497,low
114021,high
99496,low
13914,low
77753,low
59108,low
73118,high
116264,low
8795,low
123781,low
21585,low
81597,low
101408,low
92814,low
114499,low
100371,low
72471,low
48890,low
73645,high
60047,low
31783,low
93989,low
49310,low
3353,low
88383,low
47566,high
104036,low
43599,low
110733,low
114352,medium
95993,medium
101310,medium
33784,low
37395,medium
97306,low
17351,low
93437,low
91076,low
43149,low
5542,low
58470,low
116691,low
57022,high
101420,low
22638,high
46109,low
75307,low
26700,low
67524,low
113671,low
66908,low
120106,low
7944,medium
106226,medium
109363,low
38422,medium
15169,low
46438,low
83394,low
119312,low
119563,low
4517,low
42224,low
120696,medium
48882,low
21154,high
7917,low
64984,low
866,low
81349,medium
61675,low
89948,low
117238,low
75026,medium
117919,low
37005,low
122126,low
72342,low
29719,low
54344,low
58708,low
92935,low
55114,medium
51891,low
113170,low
115804,low
70359,low
15284,medium
31108,low
21356,low
106255,low
111381,low
5006,low
10226,low
78601,low
1478,medium
27354,medium
12402,low
27329,low
1148,low
36184,medium
112905,low
58338,low
18313,low
4272,low
102755,low
28669,low
47223,low
71528,low
101868,medium
50005,low
50179,low
72708,medium
97961,low
121362,low
36911,low
38731,low
107267,low
98306,low
75279,low
22281,high
72825,low
34742,low
88587,low
45561,low
50932,low
110637,low
50343,low
37207,high
26478,medium
45162,medium
58414,medium
67277,low
46334,low
106667,medium
123354,medium
48348,low
21336,low
5014,low
20672,low
10494,low
115785,low
122416,low
21665,low
92873,medium
11736,medium
60526,low
59593,low
49256,low
86188,low
101051,low
2587,low
67535,low
72347,medium
81298,low
9024,low
77578,low
106018,low
73904,low
34178,low
107327,low
68621,high
66116,low
36141,low
121018,low
77764,low
89878,low
24670,low
115374,low
32186,medium
90327,low
118580,low
1135,low
57675,high
116325,low
103390,medium
77391,low
953,low
99740,low
50009,low
102792,low
80467,low
757,medium
115507,low
56271,low
51124,low
18346,low
93142,low
65189,medium
52341,low
29176,low
84843,low
16598,medium
20156,low
36131,low
89591,low
60754,medium
49345,low
40285,low
113438,low
14706,low
111348,low
22420,high
52339,low
3472,low
113230,medium
101744,low
79286,medium
1690,low
39635,low
85172,low
21891,low
20577,medium
65247,medium
5653,low
8745,low
84181,low
38777,low
59614,low
36646,low
69213,low
31552,low
65377,low
38530,low
39618,low
42486,low
40266,low
110404,low
78666,medium
49969,low
90976,medium
118635,low
20491,low
41053,low
515,low
115049,low
89533,low
621,medium
99480,low
52537,medium
9238,medium
40122,low
91854,low
2248,low
78769,low
84427,low
92167,low
104518,low
60814,low
97102,medium
45295,low
90167,low
47324,medium
28738,medium
56931,low
109217,low
47144,low
86268,low
89949,low
46433,low
105349,low
66239,low
10224,low
58501,low
25528,low
109458,low
52514,low
5561,low
70654,low
34357,low
43598,low
54405,low
85808,low
6563,low
87122,medium
44298,medium
39327,low
111231,low
122221,medium
96302,low
123172,low
74255,low
104581,low
73485,low
87896,low
35705,low
56636,low
38890,high
50781,low
55398,low
14622,low
60978,low
118873,low
12544,low
115776,low
123633,low
1715,low
90547,low
88853,low
45099,low
2460,medium
54086,low
106682,medium
50820,medium
73614,low
6391,low
107672,low
107805,medium
72038,low
41308,high
17432,low
100910,high
38217,medium
45549,low
13908,low
68631,low
102912,low
111627,low
78355,low
102649,low
58400,low
103995,low
2242,low
115909,low
93253,low
86335,low
88015,low
50114,low
80570,medium
19439,medium
74090,low
81902,low
27911,low
97119,low
25630,low
5813,medium
108933,low
17663,low
13602,low
5231,low
27394,low
41727,low
53783,medium
35057,low
36088,low
42110,medium
114256,low
3089,low
2469,low
18038,low
106070,medium
42987,low
28858,medium
53490,medium
107846,medium
47193,medium
121159,low
99525,low
103928,low
84568,low
57280,low
39886,low
83841,low
39454,low
11202,low
36160,low
97026,medium
102614,low
48068,low
114112,low
34369,low
21507,low
13838,low
114602,low
9606,low
14493,low
100808,low
8666,low
110554,low
107124,low
71936,low
50590,low
43839,low
39680,low
74301,medium
71250,low
64723,low
114918,low
25481,low
121772,low
83167,low
103093,medium
48060,low
68168,low
90566,low
55809,medium
114152,low
10822,low
2897,low
45743,low
674,medium
122742,low
109695,low
1402,low
14805,low
93673,low
54829,medium
83910,low
75084,low
66483,low
115247,low
102461,low
66710,medium
99843,low
113423,low
43048,low
120038,low
110192,low
51817,medium
114214,low
122608,low
84649,low
78360,low
43394,low
23020,high
79502,low
110254,low
42598,low
112197,low
106751,low
38173,low
120261,low
34113,low
58062,low
100564,low
29276,low
35186,low
762,low
100971,low
79384,low
42312,low
4041,low
68790,low
16549,low
50994,low
86710,low
111860,medium
104231,low
24411,low
84016,low
59553,low
62710,low
80271,low
106089,low
81867,low
40557,low
60491,medium
9273,low
75719,low
65839,low
116262,low
93823,low
117668,low
46175,low
77063,low
72129,low
118899,low
97428,medium
71476,low
109833,low
71608,low
100132,low
72853,medium
49185,low
91871,low
37793,low
75365,medium
31221,low
36044,low
29329,low
32815,low
21434,low
77955,medium
30975,low
74847,low
53496,low
20036,medium
96950,medium
92056,low
81201,low
35442,low
113127,low
105683,low
4117,low
99902,low
56728,low
66614,low
79942,low
64847,low
99136,low
122488,medium
36516,low
116586,low
107561,low
41908,low
25425,low
31933,low
2490,low
63377,medium
21955,low
36730,low
93724,low
109548,low
84665,low
38184,low
65801,low
91814,low
13265,low
114429,low
107411,medium
9394,low
36975,low
76935,low
9075,low
7289,low
18673,medium
106176,low
60060,low
56236,low
2837,low
107379,low
33013,low
93556,low
117614,medium
45318,low
43119,low
114091,medium
109555,low
118517,low
116052,low
53604,low
34928,low
14176,low
124002,medium
39599,low
105135,low
50535,low
37373,low
36754,low
45358,low
104842,low
110085,low
84470,low
6634,low
34096,low
57796,high
97427,low
53173,low
57787,low
89532,low
10298,low
8611,low
105083,medium
64281,low
37262,low
94949,low
33748,low
7143,low
9646,low
73231,low
23305,low
68400,low
59198,low
72573,low
48030,low
35221,low
57595,low
98904,low
81392,low
64085,low
55426,low
58977,low
53273,low
86280,low
119025,low
15291,high
27038,low
48399,low
26402,low
70217,high
99106,high
91626,low
21202,low
33117,low
52922,low
41226,medium
26654,low
89133,low
104124,low
84745,medium
32022,medium
101268,low
88072,low
22019,low
60149,low
105302,low
8043,low
105981,low
84931,low
115722,low
58949,low
13326,low
33296,low
123852,low
22791,low
62148,medium
83456,low
23990,low
101396,high
119027,low
101709,low
59497,low
29721,low
18852,low
112671,low
49323,low
116786,low
1498,low
13654,low
112382,medium
26106,low
96617,low
58994,low
86504,low
25022,low
18585,low
109463,low
93259,low
91840,low
17535,low
37553,high
121809,low
98981,low
103433,low
82436,low
5042,low
114938,low
100472,low
9440,low
40902,low
9177,high
67295,medium
30571,low
111639,low
78509,low
32898,medium
19018,medium
120134,low
84778,low
40463,low
105087,low
51783,low
62607,low
74400,low
58767,medium
122717,medium
94999,low
101510,low
102177,medium
5237,low
36174,low
46346,low
11525,low
12572,low
92136,low
41505,medium
88384,low
52967,low
11471,low
81200,high
49329,low
59800,low
10521,low
117395,low
12131,medium
44213,low
59585,low
54413,low
64854,low
81550,low
42977,low
40918,low
122248,medium
43211,low
32688,low
52416,low
7946,low
60634,low
72520,low
43791,low
3127,medium
91465,low
42147,low
33055,low
105531,low
54938,low
76714,medium
17194,low
44595,low
98403,low
123636,low
99497,low
27111,low
57634,low
91295,low
75558,low
35386,low
54927,low
107812,low
44356,low
3916,low
101228,high
11250,low
99803,low
9895,low
121609,low
7992,low
22135,low
8826,high
17618,low
45609,low
71645,low
39874,low
63202,low
4687,low
46806,low
53342,low
15793,low
7346,low
96873,low
46900,low
28919,low
93040,low
31580,medium
14360,low
33890,medium
95186,low
75344,low
72827,low
39027,medium
85477,medium
72164,low
35481,low
55588,medium
57093,high
24990,low
123892,low
7059,low
49066,low
93400,low
61474,medium
56796,low
88092,low
7584,low
75490,low
10375,medium
47129,low
19224,low
49619,medium
87589,low
41214,low
65779,low
87115,low
77282,low
112173,medium
109645,low
118171,low
61209,low
34974,low
81418,low
111228,medium
7361,low
99292,low
79394,low
67983,high
64411,low
24252,high
122151,low
25041,low
21924,medium
43737,low
73657,medium
41065,low
87163,low
50173,low
57440,low
76483,high
54466,low
94970,medium
57090,low
9579,low
32943,low
72624,low
87774,low
61289,medium
62899,low
81224,low
48531,low
95697,low
88818,low
65593,medium
86222,low
70508,low
73949,low
55591,low
88842,low
8399,low
118300,low
70983,medium
111081,high
119743,low
58197,low
28138,low
92544,low
91743,medium
61546,high
52619,low
45966,low
31247,low
1263,low
76369,low
121801,low
22686,low
114539,low
61034,low
62443,medium
52660,medium
38659,low
67150,low
80095,high
85039,high
64137,low
5049,low
52725,low
32884,low
90970,medium
25830,medium
103856,low
18599,low
115673,low
71500,low
7005,low
104992,high
120093,low
47632,medium
91447,low
119348,low
60333,medium
58124,low
27285,low
118623,medium
13024,low
57139,medium
97152,low
85580,low
69745,low
32307,low
54368,medium
35462,low
31510,low
122301,low
92352,low
76550,low
568,low
8880,low
96579,low
63281,low
15690,low
118704,low
79702,low
43686,low
1854,low
24977,medium
94196,low
90984,low
17392,low
109752,low
113539,low
55883,low
76175,low
41674,low
83551,low
53605,low
7296,medium
18775,low
66078,low
68104,medium
49430,medium
93821,low
115137,low
9416,low
25326,low
50286,low
50809,low
97919,low
68060,medium
109034,medium
32,medium
50902,low
9154,low
82413,medium
8847,low
37581,low
66548,low
32870,low
121646,low
87065,low
39932,low
6638,low
108513,low
38375,low
37885,low
84344,low
20682,low
73569,low
17340,medium
34098,low
26219,medium
35107,low
6871,low
67490,low
89052,low
119052,low
43749,low
73336,low
102707,low
54513,low
98866,low
112357,low
34921,medium
72339,low
79231,high
24622,low
83946,low
86807,low
77945,medium
50140,low
18661,low
81815,low
100723,low
13600,low
93474,high
71270,medium
30374,low
28786,medium
57572,medium
53061,low
55025,medium
3828,medium
86885,low
106208,low
113151,low
90235,low
115958,low
51790,low
51212,low
8107,low
18602,low
26178,low
12707,low
17313,high
55331,low
64642,low
5551,low
46016,low
119800,low
81593,low
40239,low
41080,medium
73580,low
46092,low
47820,low
36494,medium
7469,low
108088,low
87510,low
70880,low
21797,medium
50458,medium
115759,low
30213,low
3655,low
68184,low
74810,medium
41935,low
31148,low
2536,low
60269,low
89379,low
92019,low
41220,low
116918,low
72928,low
22492,medium
123992,low
7325,medium
58748,low
56830,low
74016,low
47741,low
52831,low
34420,low
45552,low
10251,low
57684,low
16029,low
36380,low
37258,low
10367,low
41106,high
78787,low
102418,low
73958,medium
48654,medium
21960,low
123986,low
7712,low
72985,medium
62203,low
111084,low
110693,low
8120,low
92140,low
62476,low
119366,low
39366,low
70788,low
81467,low
4988,low
90454,low
61018,medium
110340,low
82869,low
46133,medium
81391,low
15943,low
113442,low
72086,medium
47571,low
65993,low
38077,low
69375,low
24916,low
34708,low
14729,low
81542,low
65110,low
112902,low
87133,low
70562,low
87955,medium
75125,low
96599,medium
69642,low
55087,low
63727,low
16665,low
65385,medium
56197,low
16210,low
69362,low
106464,low
11770,high
67003,medium
106996,low
102370,low
79729,medium
64006,low
76569,low
89004,low
75271,low
32596,low
44570,low
121647,medium
33232,low
28319,low
112590,low
112711,low
38529,low
114159,low
8668,low
111658,low
43228,low
7144,medium
113224,low
4042,low
60902,low
15547,low
118994,low
115438,low
15309,low
41033,low
81324,low
32316,low
106215,low
20417,low
80023,low
28013,low
64118,low
30014,low
66832,low
19540,low
93032,low
70240,low
89775,low
62747,low
20712,low
113506,low
35850,low
101472,medium
43942,low
82480,low
87026,low
86025,low
115644,low
95298,medium
35349,low
32659,low
26504,low
34179,medium
110307,low
103293,medium
26709,low
90614,low
86204,low
81117,low
41456,high
102087,low
97828,low
4650,low
21537,high
85777,low
23906,low
108725,low
97805,low
89073,low
104889,low
59887,low
112996,low
43867,low
13262,low
118813,low
76327,low
93066,low
95012,low
2156,low
77339,medium
90927,low
25906,medium
85053,low
112385,low
47925,low
80050,low
98641,low
98644,low
69243,low
99270,medium
85560,low
46845,low
35255,low
116484,low
96303,low
25777,low
50284,low
64152,low
18705,medium
34325,low
17523,low
112608,low
54286,low
7834,low
82313,low
77155,low
113832,low
17302,low
47841,low
30138,low
123092,medium
114757,low
39945,low
55477,low
109486,low
917,low
122703,low
79441,low
72338,low
120138,low
44338,low
8917,medium
3260,low
48279,low
36593,low
103784,medium
6295,low
118663,low
110373,low
115394,low
23757,medium
67369,medium
24766,high
26716,medium
81674,low
116703,low
94033,low
21461,medium
111801,low
95771,low
3056,low
8402,low
74423,low
54570,low
10070,low
6364,low
47969,low
76968,low
9683,low
16667,low
66534,low
23402,medium
109677,low
25736,low
31323,low
62933,low
37771,low
39003,low
46282,low
109477,low
104399,low
69548,low
48439,low
88447,low
106278,medium
65050,low
87323,low
63447,low
94515,medium
12232,low
4096,low
81943,low
117176,high
7665,low
95799,medium
34204,low
87437,low
51931,low
4401,low
37283,low
27675,medium
117316,low
3983,low
35011,low
93037,low
45706,low
43504,low
97023,low
61342,low
95411,low
90961,low
72689,low
45614,low
106771,low
36076,high
29733,medium
51991,low
1111,low
88617,low
94124,low
2073,medium
123426,low
55513,low
53646,low
121181,low
57797,low
75675,high
34072,low
20767,low
66724,low
16285,low
47537,low
102717,low
41241,low
121690,low
40429,low
92097,low
120346,low
70346,low
70191,low
65846,low
80464,low
77838,low
17946,low
10403,low
62341,low
103438,low
7999,high
52176,low
104323,low
114802,medium
101270,medium
103472,low
96191,medium
928,low
116885,low
88901,low
47662,medium
123712,medium
4180,low
38322,low
29513,low
68235,low
48268,low
26391,low
29322,low
7645,low
23594,low
70230,medium
7232,medium
52698,medium
18786,low
103195,low
37796,low
49907,medium
77535,medium
60716,low
90375,low
46866,medium
81219,low
123532,low
30737,low
100920,low
110257,low
22892,low
121569,low
118504,low
54661,low
90831,low
63109,low
65461,low
100860,low
113777,low
38848,low
66743,low
87646,low
52975,low
40999,medium
48641,low
62151,low
37877,low
100185,low
83153,low
94640,low
96745,low
8187,low
56924,low
108489,low
54181,low
107936,low
104579,low
114483,low
56262,low
116555,medium
34554,high
94725,low
25840,low
8440,low
30064,low
27026,low
103909,low
577,low
59259,low
96026,low
103126,low
3815,medium
75667,low
77933,low
109770,low
39914,medium
37067,low
19671,low
40407,low
64467,medium
37292,low
119199,low
6435,low
54004,medium
40680,medium
34307,low
36020,low
60330,low
105760,low
49223,low
16307,low
107107,low
29036,low
67137,low
43225,low
73751,low
105221,low
12039,low
79029,low
3458,low
115653,low
83792,low
36904,medium
121454,low
39622,low
36664,low
122819,low
67447,low
117621,low
54365,medium
9332,low
72942,low
118990,low
46247,high
87522,low
113183,low
42260,medium
28687,low
111121,low
90269,low
85749,low
101534,low
92948,low
40391,low
84633,low
86540,low
92170,medium
84327,high
107359,low
66028,low
80401,low
86967,low
81468,medium
101021,low
82004,low
29097,high
68502,medium
100013,low
55505,medium
13730,medium
10273,low
29758,medium
25531,low
121920,low
72766,low
104578,low
42444,low
52999,high
94929,low
96359,medium
71344,low
30160,low
58007,low
88681,low
24754,low
118891,low
70179,low
35353,high
59253,low
83160,low
59306,low
95054,medium
109075,low
109535,low
61828,low
109452,low
89464,low
97748,low
77649,low
70711,low
70825,low
49313,low
35700,medium
119917,medium
109650,low
120275,low
18487,medium
121924,low
95322,low
63002,medium
59225,low
96295,low
82802,medium
60816,low
91500,low
29705,low
68533,low
57219,low
64138,low
41820,low
55909,low
11891,low
57482,medium
95017,low
76248,low
33123,low
44521,low
32187,low
5614,low
22501,low
67072,low
107430,low
114981,low
21627,low
92693,low
70038,low
88713,medium
92780,low
12070,low
56643,medium
