Id,TARGET
122066,low
15480,low
116659,medium
111604,low
30834,medium
110562,low
16409,medium
51829,medium
65581,low
84177,high
40485,low
67201,low
28830,low
71785,medium
16478,low
82274,low
76250,low
113647,medium
112125,low
77007,low
87630,low
46248,low
105922,medium
17963,medium
77372,medium
98534,medium
83159,low
117013,low
3820,low
34407,low
37782,medium
66205,medium
10384,low
21998,medium
42379,medium
30685,low
1644,low
114035,medium
21324,medium
59427,medium
45703,low
78847,low
90163,medium
27089,medium
122707,low
73168,low
15634,medium
98711,low
30666,high
31656,low
95705,medium
19171,low
58328,low
21774,low
115029,medium
49817,medium
24001,low
8372,low
85586,low
42273,high
69546,low
18166,low
993,low
120601,medium
115723,low
33809,medium
28079,high
53871,high
76807,medium
55147,low
91377,medium
19050,low
108517,low
93336,low
111597,low
87301,low
100250,low
61688,medium
30750,high
52577,low
69606,low
112852,medium
88812,low
4810,low
96325,low
98549,low
119845,low
66844,low
17578,medium
73307,medium
43703,low
61892,low
86602,medium
68156,low
8317,low
99465,low
54421,low
82407,low
105193,low
109999,high
29191,low
13500,medium
85389,low
61099,low
48162,low
105567,medium
63652,low
40734,high
83484,medium
1512,low
116912,low
15842,low
24475,low
1799,low
85395,low
4033,low
104663,low
9149,low
33384,low
48891,low
13853,low
11146,low
13352,low
113198,medium
923,medium
88584,medium
37479,low
118487,low
4527,medium
88725,high
92066,low
109468,medium
122750,low
95529,low
8303,medium
34988,medium
13958,low
66998,low
111499,low
63775,low
91474,low
89135,low
45621,medium
17173,medium
45764,low
53293,medium
18372,low
64455,low
17192,medium
78763,low
72805,low
96905,low
33142,high
8830,medium
28418,low
79794,low
5715,medium
81830,low
85540,low
105772,medium
847,low
102794,medium
121302,low
123013,low
61749,low
29000,low
105996,low
66826,low
44318,high
95340,low
31786,low
75550,low
19468,medium
111746,low
54924,low
112723,medium
60848,low
86984,low
12496,medium
80251,low
59297,low
37568,low
102057,medium
49314,medium
105645,low
47582,low
62367,low
70861,low
74934,low
82966,low
64607,low
116662,low
63565,low
86007,low
2075,low
45846,medium
53625,medium
69154,low
10655,medium
80293,medium
64630,high
69849,low
113408,low
26352,low
37065,medium
28055,medium
25111,low
102539,medium
123813,medium
74083,low
38624,low
79952,low
60684,medium
113699,medium
30246,low
11636,low
56128,medium
81794,medium
111833,medium
23514,low
83214,medium
65745,medium
96572,medium
89534,medium
63443,low
38600,low
99589,low
103193,medium
97925,low
68487,low
33245,medium
72004,medium
72751,low
114407,low
14268,high
54589,low
90666,low
15795,low
29040,high
121921,low
32415,medium
54688,low
87099,low
123788,medium
56414,low
28591,medium
11470,low
6460,low
36740,low
25465,low
105832,low
78464,low
6144,high
12759,low
71430,low
5274,medium
97941,low
92003,medium
25482,low
84617,low
42677,low
48791,medium
79500,medium
110837,low
30842,medium
91249,low
18650,medium
120776,low
103654,low
104107,medium
106846,low
76709,low
91154,low
56698,medium
58798,low
1170,low
75348,low
77198,low
5100,low
78976,medium
66637,medium
480,low
116287,low
35448,medium
100181,low
28682,low
81676,low
86130,low
85850,low
64100,low
54582,medium
78321,low
46594,low
12125,low
89086,low
43144,low
36309,medium
85186,high
25987,medium
83934,low
66185,low
88339,medium
110081,high
66591,low
50659,medium
109040,low
101992,low
111117,medium
87038,medium
29843,low
95324,medium
101188,medium
34944,low
99860,low
54721,low
112449,low
74569,low
99522,low
102754,low
88979,low
112954,low
93324,low
47900,medium
27861,low
74093,low
41601,medium
52900,medium
64292,low
58727,medium
36192,low
22551,low
70074,low
33925,low
37271,medium
93513,medium
102293,low
22228,low
89930,medium
122183,medium
42096,low
4727,medium
87274,low
22911,low
79769,low
74625,medium
84651,low
83084,low
107385,low
26605,low
98189,medium
49089,low
29609,medium
38082,low
96510,low
116442,low
14972,medium
109284,medium
1053,low
79304,low
64714,low
1710,low
88385,high
10077,low
103744,low
115433,low
16540,low
56365,medium
83884,low
65271,low
42436,low
66613,low
75021,medium
1357,low
52384,low
112378,medium
10136,low
47730,low
20831,medium
4607,medium
24021,medium
1554,low
25040,low
8046,low
115387,medium
45823,low
60570,low
91041,low
31609,low
101862,low
37415,low
32568,low
13706,medium
75949,low
95059,low
100096,high
76580,medium
46464,low
80791,medium
20381,medium
48020,low
44984,low
96799,low
77293,medium
146,low
63714,high
79812,low
55464,low
63947,low
104411,low
115347,medium
119328,low
104386,low
33021,medium
81472,medium
15843,medium
11599,low
116395,medium
72126,low
7764,medium
92261,low
62505,medium
14628,low
89105,low
114069,low
40846,low
22602,low
15231,low
8811,low
64470,low
10385,low
115715,medium
60767,low
51367,low
69142,low
34644,medium
50784,medium
70034,low
57678,low
115992,medium
73933,low
63398,low
67885,low
76666,low
30268,high
101714,medium
41683,low
82417,medium
32236,high
41905,low
107127,medium
40728,low
74515,medium
112767,low
109492,low
46701,low
37618,low
31265,low
107214,low
98152,medium
94448,low
81756,medium
39171,low
85233,low
52544,medium
17629,low
111148,medium
116322,medium
104957,low
92757,low
71906,low
9031,medium
67586,medium
35470,low
122010,medium
107508,low
41249,low
52294,low
38810,medium
94903,medium
3285,low
67397,low
373,low
119995,low
10418,low
120802,low
37572,low
14312,low
121917,low
83951,low
2019,high
97456,low
119775,low
105367,high
67448,low
32241,low
50735,medium
43929,low
112656,low
45006,medium
46953,low
88655,low
57839,medium
10642,low
61139,low
13508,low
45521,low
54109,low
87069,medium
91405,medium
97780,low
96185,low
69015,low
83511,low
82092,medium
71957,medium
14653,high
73237,high
105830,medium
118441,medium
14276,low
105963,low
33146,low
86818,low
65301,medium
53261,medium
2204,low
1862,medium
69220,medium
107756,low
96948,low
81583,medium
113120,low
61255,low
70112,medium
6073,low
69558,low
103208,low
111481,low
72712,low
10725,low
9988,medium
42299,low
109163,low
84135,low
58725,low
92078,medium
77036,low
62016,low
101617,low
26751,low
46278,medium
122689,medium
10727,high
55672,low
26248,low
26695,low
88494,low
108814,medium
38172,low
23636,low
24699,medium
2442,low
105680,low
72590,low
68218,medium
118276,medium
94423,medium
73351,low
13070,low
65652,low
92410,low
28370,low
76199,medium
13270,low
29246,medium
42021,medium
47030,medium
123119,low
62725,medium
83210,low
18629,medium
54979,medium
98987,low
119156,low
94893,low
89153,low
71963,low
120730,medium
86968,medium
100850,low
108172,medium
98423,medium
95288,low
70341,low
38209,low
33914,medium
108624,medium
78511,high
36753,low
58181,low
33450,medium
67732,low
71959,low
110790,medium
49068,low
101764,low
78968,high
9662,low
90951,low
81764,low
12347,high
44575,medium
13391,low
46649,low
67998,low
118903,low
43844,low
55269,low
113431,low
6239,low
97044,high
41449,medium
93403,medium
113867,medium
28715,medium
11364,low
91986,medium
88909,low
81626,low
8740,medium
59172,low
36985,medium
41389,low
110785,low
114238,medium
27891,low
48465,low
4852,low
120480,high
88108,low
74758,medium
59969,low
14576,medium
74143,low
73735,medium
108124,low
106779,low
43754,low
95535,low
90878,medium
15477,low
68013,high
12815,medium
101005,low
48358,medium
23895,medium
31932,low
35239,low
26077,medium
119624,low
49070,low
98758,medium
72526,low
53868,low
21930,medium
42187,low
60855,medium
100727,low
24591,low
19041,low
116087,low
113217,low
41539,medium
12762,low
73882,low
33796,medium
6185,low
115103,low
90748,low
43439,low
37824,low
90492,low
42009,low
72872,low
80716,low
18832,low
28441,low
69170,low
5423,low
38826,low
67849,low
51725,medium
28106,medium
115761,medium
107979,low
98210,low
88246,low
86295,high
90638,low
29791,low
46773,low
18448,low
43451,medium
41783,low
38225,medium
37607,medium
68597,low
985,low
116820,low
102306,low
64954,low
25917,low
91793,low
38857,medium
47122,low
23513,low
15494,low
13225,low
65352,low
32645,medium
69392,low
6976,medium
57050,medium
118802,low
34029,medium
9313,low
88361,medium
15599,medium
941,low
115178,low
104331,low
5633,medium
109941,medium
119531,medium
91995,low
108064,low
8442,high
76357,medium
107847,low
107509,low
97899,low
113980,low
29656,low
105141,low
101780,medium
46915,low
79109,low
6525,low
50502,low
121599,low
73003,low
57339,low
61246,low
123543,medium
14769,low
101154,low
101467,low
52136,medium
73103,low
120453,low
92085,low
64536,low
103507,medium
33878,low
27321,medium
52542,medium
123590,low
113067,low
62912,low
121812,low
27705,high
1021,low
68602,low
69725,low
57825,high
24100,low
7894,low
66717,low
102338,low
97350,low
59820,medium
105803,low
83993,low
79438,medium
66396,medium
33098,medium
75446,low
120641,medium
33435,low
123616,low
85998,low
21471,low
17202,medium
119183,medium
76637,low
116323,low
103929,low
108244,low
43587,medium
19398,low
48156,low
119289,low
61476,low
65547,low
49142,medium
2890,low
41757,medium
95599,medium
93716,low
24568,low
83346,low
79220,high
109616,low
85421,low
8801,low
3529,medium
79327,low
101196,low
89201,high
7945,low
48170,low
88629,low
61900,low
67211,low
100772,low
122437,high
117581,high
44557,low
61082,medium
92047,low
60277,low
17901,low
38449,medium
55976,medium
94378,low
59570,low
73866,low
88342,medium
91807,low
32309,low
17579,high
116715,low
13863,low
38654,low
19334,low
50821,low
111755,low
65222,low
57920,low
117107,low
64554,medium
61917,low
45273,low
57009,low
5455,medium
56765,low
11721,low
113691,low
51951,low
8204,medium
37278,low
81599,medium
80867,low
45575,low
64774,low
117187,low
93715,medium
98721,low
93622,low
111758,low
94697,low
104161,medium
72987,low
78042,medium
21183,medium
117785,low
36548,medium
31321,low
109344,medium
10084,low
49211,low
98346,medium
29374,medium
105095,medium
97857,low
111377,medium
110540,low
95887,low
114637,low
48042,medium
45738,low
82854,low
22236,low
99096,low
62507,low
1571,medium
25848,low
36379,low
96534,low
2815,low
12134,medium
76657,low
26904,low
107892,low
29612,medium
72911,low
98924,low
71543,low
74828,low
22699,low
105082,low
42638,low
45135,low
40363,medium
102033,low
6461,low
46209,low
98682,low
100253,low
106010,low
80348,low
90860,low
29657,low
88756,low
26683,low
9729,low
55153,low
108762,low
86817,low
60755,medium
56431,medium
25370,low
95281,low
27452,low
122199,low
112484,low
82038,low
106243,low
49331,low
86048,low
88195,low
102832,low
94986,low
78704,medium
27457,low
58063,low
3628,low
58444,low
58616,medium
86175,medium
53379,low
31907,medium
87474,low
121120,low
96874,low
105144,low
19910,low
81257,low
76469,medium
119650,low
28662,medium
96089,medium
36747,medium
93669,medium
24899,low
648,medium
67067,low
7192,medium
107100,low
99665,low
105417,low
3512,medium
87422,low
37795,low
109009,low
26589,low
5031,medium
56423,low
93720,low
84128,low
61657,low
123861,medium
112049,low
9563,low
89849,low
21011,low
107256,low
88429,medium
60406,low
56260,low
749,medium
15399,low
106618,low
6309,low
121966,low
52655,low
20625,low
111287,low
121026,high
33301,medium
115469,low
272,medium
9255,low
47224,medium
12699,medium
84942,medium
106838,low
123216,low
89851,medium
111945,low
87037,low
82681,medium
42085,medium
55017,low
105699,low
53250,low
15563,medium
33082,medium
15561,low
43125,medium
20196,low
43363,low
37349,low
65672,medium
123081,medium
8082,low
27030,medium
61941,low
114964,high
6231,low
116326,medium
78218,high
46115,medium
20356,low
43496,low
24009,low
24335,low
34224,low
103526,medium
81605,medium
123275,low
36501,medium
122159,low
23822,low
21440,high
60068,high
186,low
100797,medium
51577,medium
64486,medium
18504,low
73120,medium
43373,low
9736,medium
101350,low
56115,low
40751,high
17959,low
22466,low
91654,medium
88564,low
50905,low
86420,medium
29501,low
93553,low
92596,low
66822,medium
49647,low
62972,low
79687,low
56161,low
76624,low
47322,low
40001,low
18328,low
7800,medium
19116,low
29971,low
32712,medium
14800,medium
79539,low
112171,medium
108232,low
79147,low
116001,low
16855,low
80600,medium
119313,high
7689,medium
47819,medium
52337,low
46179,low
116054,low
92553,low
93788,low
49982,low
116139,low
44824,low
88544,medium
5334,low
57334,low
47676,medium
81705,low
93501,low
58460,low
109021,medium
41109,medium
111906,medium
1305,low
116619,low
9912,low
98645,low
20571,low
76838,low
49683,low
56869,high
4583,medium
51133,low
58669,medium
80785,medium
17886,low
19615,medium
112726,medium
122207,medium
58452,low
65164,medium
73639,low
12833,low
33620,low
2768,medium
76166,low
84587,medium
79587,low
79985,medium
81648,high
59070,low
43037,medium
46836,high
60591,low
18921,medium
97523,low
66166,low
38118,low
62382,low
26934,low
75803,low
97073,medium
39466,low
60523,low
80689,low
62420,medium
8823,medium
77802,low
89417,medium
30470,low
50624,low
77868,low
90972,medium
65376,medium
63644,low
27812,low
2201,low
35941,low
119761,low
14185,low
5969,medium
121611,medium
75661,low
12032,low
48523,low
88865,low
111875,low
113395,low
92612,low
76161,low
121854,medium
94023,low
15481,low
8200,low
78603,low
1746,low
51936,low
119003,low
573,medium
16929,medium
62742,medium
97959,medium
17481,low
47014,low
96246,low
70757,low
92620,low
117186,low
92631,low
28814,low
117873,low
44093,low
64682,low
107542,low
111020,low
103078,medium
964,medium
94076,low
12931,medium
118298,medium
120837,low
96659,low
62831,low
29459,low
72224,low
68987,medium
33916,low
103242,low
89271,medium
57183,low
102390,low
52097,low
115657,medium
107193,low
20897,low
8347,low
8327,high
103692,medium
63235,low
28124,medium
108652,low
79766,low
103248,low
65329,medium
119370,medium
66388,medium
63460,medium
115939,medium
94839,low
33760,medium
114518,medium
80618,low
119931,low
49859,medium
121142,low
31732,low
62245,medium
21806,medium
59445,low
91861,medium
91919,low
13963,low
122294,medium
45386,low
42786,low
14956,low
121459,low
45907,medium
44465,medium
16548,low
123487,low
123825,low
31422,low
107293,low
7119,medium
37704,low
78850,low
59729,low
18219,low
98425,medium
11370,medium
99921,low
5078,medium
10867,medium
118433,low
36694,low
4380,low
74470,low
116057,low
14718,medium
41357,low
65012,low
39829,low
66804,low
74497,low
114021,high
99496,low
13914,low
77753,low
59108,medium
73118,medium
116264,low
8795,low
123781,low
21585,low
81597,medium
101408,low
92814,medium
114499,medium
100371,low
72471,low
48890,low
73645,medium
60047,low
31783,low
93989,medium
49310,low
3353,low
88383,low
47566,medium
104036,low
43599,low
110733,low
114352,low
95993,low
101310,low
33784,low
37395,medium
97306,medium
17351,low
93437,low
91076,low
43149,low
5542,low
58470,low
116691,medium
57022,medium
101420,medium
22638,medium
46109,low
75307,low
26700,low
67524,low
113671,low
66908,low
120106,low
7944,low
106226,low
109363,medium
38422,low
15169,low
46438,low
83394,medium
119312,low
119563,medium
4517,medium
42224,medium
120696,medium
48882,low
21154,low
7917,low
64984,medium
866,low
81349,low
61675,low
89948,low
117238,low
75026,low
117919,medium
37005,low
122126,low
72342,medium
29719,low
54344,low
58708,medium
92935,low
55114,low
51891,low
113170,medium
115804,low
70359,low
15284,medium
31108,low
21356,low
106255,medium
111381,low
5006,medium
10226,low
78601,low
1478,medium
27354,low
12402,medium
27329,low
1148,medium
36184,low
112905,low
58338,medium
18313,low
4272,medium
102755,low
28669,medium
47223,low
71528,high
101868,medium
50005,low
50179,medium
72708,medium
97961,low
121362,low
36911,medium
38731,low
107267,medium
98306,low
75279,low
22281,low
72825,low
34742,low
88587,low
45561,medium
50932,low
110637,low
50343,medium
37207,low
26478,low
45162,medium
58414,medium
67277,medium
46334,low
106667,low
123354,low
48348,low
21336,low
5014,low
20672,medium
10494,low
115785,medium
122416,low
21665,low
92873,low
11736,medium
60526,low
59593,medium
49256,medium
86188,low
101051,low
2587,low
67535,low
72347,low
81298,low
9024,low
77578,low
106018,low
73904,medium
34178,medium
107327,low
68621,low
66116,low
36141,low
121018,low
77764,low
89878,low
24670,low
115374,low
32186,low
90327,low
118580,low
1135,low
57675,low
116325,low
103390,low
77391,medium
953,medium
99740,medium
50009,low
102792,low
80467,low
757,medium
115507,medium
56271,medium
51124,medium
18346,low
93142,low
65189,medium
52341,low
29176,low
84843,medium
16598,low
20156,medium
36131,low
89591,low
60754,low
49345,low
40285,low
113438,low
14706,low
111348,low
22420,high
52339,low
3472,low
113230,low
101744,low
79286,medium
1690,medium
39635,low
85172,medium
21891,medium
20577,low
65247,low
5653,low
8745,medium
84181,medium
38777,medium
59614,medium
36646,medium
69213,low
31552,low
65377,low
38530,low
39618,medium
42486,low
40266,low
110404,low
78666,low
49969,low
90976,high
118635,medium
20491,medium
41053,low
515,medium
115049,low
89533,low
621,low
99480,low
52537,medium
9238,low
40122,high
91854,low
2248,low
78769,low
84427,low
92167,low
104518,low
60814,low
97102,medium
45295,low
90167,low
47324,low
28738,medium
56931,medium
109217,low
47144,medium
86268,medium
89949,low
46433,low
105349,low
66239,low
10224,low
58501,low
25528,medium
109458,medium
52514,low
5561,medium
70654,medium
34357,medium
43598,low
54405,low
85808,low
6563,low
87122,medium
44298,low
39327,low
111231,low
122221,low
96302,medium
123172,low
74255,low
104581,low
73485,low
87896,medium
35705,low
56636,low
38890,low
50781,low
55398,low
14622,low
60978,low
118873,medium
12544,low
115776,low
123633,medium
1715,low
90547,low
88853,low
45099,medium
2460,medium
54086,low
106682,low
50820,low
73614,medium
6391,medium
107672,medium
107805,medium
72038,low
41308,high
17432,medium
100910,medium
38217,medium
45549,low
13908,medium
68631,medium
102912,low
111627,low
78355,low
102649,low
58400,low
103995,low
2242,low
115909,high
93253,medium
86335,low
88015,low
50114,low
80570,medium
19439,medium
74090,low
81902,medium
27911,medium
97119,low
25630,medium
5813,medium
108933,medium
17663,medium
13602,low
5231,low
27394,low
41727,low
53783,medium
35057,medium
36088,medium
42110,high
114256,low
3089,low
2469,low
18038,medium
106070,low
42987,low
28858,medium
53490,low
107846,medium
47193,medium
121159,low
99525,medium
103928,low
84568,high
57280,high
39886,low
83841,low
39454,low
11202,low
36160,low
97026,low
102614,low
48068,medium
114112,low
34369,medium
21507,low
13838,low
114602,low
9606,low
14493,medium
100808,low
8666,low
110554,low
107124,low
71936,medium
50590,low
43839,medium
39680,low
74301,low
71250,medium
64723,medium
114918,low
25481,medium
121772,low
83167,low
103093,medium
48060,low
68168,low
90566,low
55809,low
114152,low
10822,low
2897,low
45743,low
674,low
122742,medium
109695,low
1402,low
14805,low
93673,high
54829,low
83910,low
75084,low
66483,low
115247,low
102461,low
66710,medium
99843,low
113423,low
43048,low
120038,low
110192,low
51817,medium
114214,low
122608,medium
84649,medium
78360,low
43394,low
23020,high
79502,low
110254,low
42598,low
112197,low
106751,low
38173,low
120261,low
34113,low
58062,low
100564,low
29276,medium
35186,medium
762,low
100971,medium
79384,medium
42312,medium
4041,high
68790,low
16549,medium
50994,low
86710,low
111860,low
104231,medium
24411,low
84016,low
59553,low
62710,low
80271,low
106089,low
81867,low
40557,medium
60491,low
9273,low
75719,low
65839,low
116262,medium
93823,low
117668,medium
46175,low
77063,low
72129,medium
118899,low
97428,medium
71476,low
109833,low
71608,low
100132,low
72853,low
49185,low
91871,medium
37793,low
75365,low
31221,low
36044,low
29329,medium
32815,high
21434,high
77955,high
30975,medium
74847,high
53496,low
20036,medium
96950,medium
92056,low
81201,medium
35442,medium
113127,low
105683,low
4117,low
99902,low
56728,medium
66614,medium
79942,low
64847,medium
99136,low
122488,medium
36516,low
116586,low
107561,low
41908,low
25425,low
31933,medium
2490,low
63377,low
21955,low
36730,medium
93724,low
109548,medium
84665,high
38184,low
65801,low
91814,low
13265,low
114429,medium
107411,low
9394,low
36975,low
76935,low
9075,medium
7289,low
18673,medium
106176,low
60060,low
56236,medium
2837,low
107379,medium
33013,low
93556,low
117614,medium
45318,medium
43119,medium
114091,low
109555,low
118517,low
116052,low
53604,low
34928,low
14176,medium
124002,medium
39599,low
105135,low
50535,low
37373,low
36754,low
45358,low
104842,medium
110085,low
84470,low
6634,low
34096,medium
57796,low
97427,high
53173,medium
57787,low
89532,low
10298,low
8611,low
105083,medium
64281,medium
37262,medium
94949,low
33748,high
7143,low
9646,low
73231,low
23305,medium
68400,medium
59198,low
72573,medium
48030,low
35221,low
57595,medium
98904,low
81392,medium
64085,low
55426,low
58977,high
53273,low
86280,low
119025,low
15291,low
27038,low
48399,low
26402,low
70217,medium
99106,medium
91626,medium
21202,low
33117,low
52922,medium
41226,medium
26654,medium
89133,low
104124,low
84745,low
32022,low
101268,low
88072,low
22019,low
60149,low
105302,medium
8043,low
105981,low
84931,low
115722,low
58949,medium
13326,low
33296,medium
123852,medium
22791,low
62148,low
83456,high
23990,medium
101396,high
119027,medium
101709,low
59497,medium
29721,low
18852,low
112671,low
49323,low
116786,low
1498,low
13654,low
112382,low
26106,low
96617,low
58994,medium
86504,low
25022,low
18585,medium
109463,low
93259,medium
91840,low
17535,medium
37553,medium
121809,medium
98981,low
103433,low
82436,low
5042,low
114938,low
100472,low
9440,medium
40902,low
9177,high
67295,medium
30571,low
111639,low
78509,low
32898,high
19018,medium
120134,low
84778,low
40463,low
105087,low
51783,low
62607,medium
74400,low
58767,low
122717,high
94999,low
101510,low
102177,low
5237,low
36174,high
46346,low
11525,low
12572,low
92136,low
41505,low
88384,medium
52967,low
11471,low
81200,high
49329,medium
59800,low
10521,low
117395,low
12131,low
44213,low
59585,low
54413,low
64854,low
81550,medium
42977,medium
40918,low
122248,medium
43211,low
32688,medium
52416,low
7946,low
60634,low
72520,high
43791,low
3127,medium
91465,low
42147,medium
33055,low
105531,low
54938,medium
76714,medium
17194,medium
44595,medium
98403,low
123636,low
99497,low
27111,low
57634,low
91295,medium
75558,medium
35386,medium
54927,low
107812,medium
44356,low
3916,low
101228,medium
11250,low
99803,low
9895,low
121609,low
7992,medium
22135,medium
8826,high
17618,medium
45609,low
71645,low
39874,medium
63202,low
4687,low
46806,medium
53342,low
15793,low
7346,medium
96873,low
46900,medium
28919,medium
93040,medium
31580,medium
14360,low
33890,low
95186,low
75344,medium
72827,low
39027,low
85477,low
72164,low
35481,medium
55588,low
57093,medium
24990,low
123892,low
7059,low
49066,medium
93400,low
61474,medium
56796,low
88092,low
7584,medium
75490,high
10375,high
47129,low
19224,low
49619,medium
87589,low
41214,low
65779,medium
87115,low
77282,low
112173,medium
109645,medium
118171,low
61209,low
34974,medium
81418,medium
111228,high
7361,low
99292,low
79394,medium
67983,medium
64411,high
24252,medium
122151,low
25041,medium
21924,medium
43737,low
73657,medium
41065,low
87163,low
50173,low
57440,medium
76483,low
54466,low
94970,medium
57090,low
9579,medium
32943,medium
72624,low
87774,low
61289,medium
62899,medium
81224,medium
48531,medium
95697,low
88818,medium
65593,low
86222,low
70508,low
73949,low
55591,low
88842,low
8399,low
118300,low
70983,low
111081,high
119743,low
58197,medium
28138,medium
92544,low
91743,low
61546,medium
52619,low
45966,low
31247,low
1263,low
76369,low
121801,low
22686,low
114539,low
61034,medium
62443,low
52660,medium
38659,low
67150,low
80095,low
85039,high
64137,low
5049,medium
52725,medium
32884,low
90970,low
25830,low
103856,medium
18599,low
115673,low
71500,low
7005,medium
104992,high
120093,medium
47632,low
91447,low
119348,low
60333,medium
58124,medium
27285,low
118623,low
13024,low
57139,low
97152,low
85580,medium
69745,high
32307,low
54368,medium
35462,low
31510,low
122301,low
92352,low
76550,low
568,medium
8880,low
96579,medium
63281,low
15690,low
118704,low
79702,medium
43686,medium
1854,low
24977,low
94196,low
90984,low
17392,low
109752,medium
113539,low
55883,low
76175,medium
41674,low
83551,medium
53605,medium
7296,medium
18775,low
66078,low
68104,medium
49430,low
93821,medium
115137,medium
9416,low
25326,medium
50286,high
50809,low
97919,low
68060,low
109034,low
32,low
50902,low
9154,low
82413,low
8847,low
37581,low
66548,low
32870,low
121646,low
87065,low
39932,high
6638,medium
108513,medium
38375,low
37885,medium
84344,low
20682,medium
73569,low
17340,low
34098,high
26219,medium
35107,medium
6871,low
67490,low
89052,low
119052,low
43749,low
73336,medium
102707,low
54513,low
98866,low
112357,low
34921,medium
72339,low
79231,high
24622,low
83946,low
86807,low
77945,medium
50140,low
18661,medium
81815,low
100723,low
13600,low
93474,high
71270,medium
30374,medium
28786,low
57572,low
53061,medium
55025,low
3828,high
86885,medium
106208,medium
113151,low
90235,low
115958,low
51790,medium
51212,medium
8107,low
18602,medium
26178,low
12707,low
17313,high
55331,high
64642,low
5551,low
46016,medium
119800,low
81593,low
40239,low
41080,low
73580,low
46092,medium
47820,low
36494,low
7469,low
108088,medium
87510,medium
70880,medium
21797,low
50458,medium
115759,low
30213,medium
3655,low
68184,medium
74810,low
41935,medium
31148,medium
2536,high
60269,low
89379,low
92019,medium
41220,low
116918,low
72928,low
22492,medium
123992,low
7325,medium
58748,low
56830,high
74016,low
47741,medium
52831,medium
34420,low
45552,low
10251,medium
57684,low
16029,low
36380,low
37258,low
10367,low
41106,high
78787,low
102418,medium
73958,medium
48654,medium
21960,medium
123986,low
7712,medium
72985,low
62203,low
111084,low
110693,low
8120,low
92140,low
62476,low
119366,low
39366,low
70788,low
81467,low
4988,medium
90454,low
61018,low
110340,medium
82869,medium
46133,low
81391,low
15943,medium
113442,low
72086,low
47571,low
65993,low
38077,low
69375,low
24916,low
34708,high
14729,low
81542,low
65110,low
112902,low
87133,low
70562,medium
87955,medium
75125,low
96599,low
69642,medium
55087,low
63727,low
16665,low
65385,low
56197,low
16210,high
69362,low
106464,low
11770,medium
67003,low
106996,high
102370,low
79729,medium
64006,low
76569,medium
89004,medium
75271,low
32596,medium
44570,low
121647,low
33232,low
28319,low
112590,low
112711,medium
38529,low
114159,medium
8668,low
111658,low
43228,low
7144,medium
113224,low
4042,low
60902,low
15547,low
118994,low
115438,low
15309,low
41033,low
81324,high
32316,low
106215,low
20417,low
80023,medium
28013,medium
64118,medium
30014,medium
66832,low
19540,low
93032,low
70240,low
89775,low
62747,low
20712,low
113506,low
35850,low
101472,low
43942,low
82480,low
87026,medium
86025,low
115644,medium
95298,medium
35349,low
32659,low
26504,low
34179,low
110307,low
103293,medium
26709,low
90614,medium
86204,low
81117,medium
41456,medium
102087,low
97828,low
4650,medium
21537,high
85777,low
23906,low
108725,medium
97805,medium
89073,high
104889,low
59887,medium
112996,low
43867,low
13262,low
118813,low
76327,low
93066,low
95012,low
2156,low
77339,low
90927,low
25906,low
85053,low
112385,low
47925,low
80050,high
98641,medium
98644,low
69243,medium
99270,low
85560,high
46845,low
35255,low
116484,low
96303,low
25777,medium
50284,high
64152,low
18705,low
34325,low
17523,medium
112608,low
54286,low
7834,low
82313,low
77155,low
113832,low
17302,low
47841,low
30138,low
123092,high
114757,medium
39945,low
55477,low
109486,medium
917,low
122703,medium
79441,low
72338,low
120138,medium
44338,low
8917,medium
3260,low
48279,low
36593,low
103784,low
6295,medium
118663,low
110373,low
115394,medium
23757,medium
67369,medium
24766,medium
26716,low
81674,low
116703,low
94033,low
21461,high
111801,low
95771,low
3056,low
8402,medium
74423,low
54570,low
10070,low
6364,low
47969,medium
76968,medium
9683,medium
16667,medium
66534,low
23402,medium
109677,high
25736,medium
31323,low
62933,medium
37771,low
39003,low
46282,low
109477,low
104399,low
69548,medium
48439,medium
88447,low
106278,low
65050,low
87323,low
63447,low
94515,medium
12232,low
4096,low
81943,low
117176,medium
7665,low
95799,low
34204,low
87437,low
51931,medium
4401,low
37283,low
27675,low
117316,low
3983,low
35011,low
93037,low
45706,low
43504,medium
97023,medium
61342,medium
95411,low
90961,low
72689,low
45614,low
106771,low
36076,high
29733,medium
51991,high
1111,low
88617,low
94124,low
2073,medium
123426,medium
55513,low
53646,low
121181,low
57797,low
75675,low
34072,low
20767,low
66724,low
16285,low
47537,medium
102717,low
41241,medium
121690,low
40429,medium
92097,low
120346,low
70346,high
70191,low
65846,low
80464,medium
77838,medium
17946,low
10403,low
62341,medium
103438,medium
7999,medium
52176,high
104323,low
114802,medium
101270,low
103472,low
96191,medium
928,medium
116885,low
88901,low
47662,medium
123712,medium
4180,medium
38322,low
29513,medium
68235,low
48268,medium
26391,low
29322,medium
7645,low
23594,low
70230,low
7232,medium
52698,low
18786,low
103195,low
37796,medium
49907,medium
77535,low
60716,low
90375,medium
46866,medium
81219,low
123532,low
30737,medium
100920,low
110257,low
22892,low
121569,low
118504,medium
54661,low
90831,medium
63109,low
65461,medium
100860,low
113777,low
38848,low
66743,low
87646,low
52975,medium
40999,medium
48641,medium
62151,low
37877,low
100185,low
83153,low
94640,low
96745,low
8187,medium
56924,medium
108489,low
